N,MB,min,avgMin,avg,avgMax,max
238,18012.0,389.2,421.5,440.4,468.9,505.8
239,18088.0,417.3,427.1,446.1,467.6,474.8
240,18164.0,403.4,423.7,439.3,465.7,474.4
241,18240.0,389.2,419.2,443.0,468.9,472.6
242,18316.0,418.3,426.5,442.3,471.0,475.7
243,18392.0,292.1,389.0,442.6,504.0,571.2
244,18468.0,391.2,437.0,476.7,483.3,737.1
245,18544.0,415.2,423.8,445.6,474.5,482.5
246,18620.0,422.3,427.3,446.7,466.3,474.6
247,18696.0,416.3,423.2,445.6,467.1,479.6
248,18772.0,395.6,403.9,447.7,476.7,550.6
249,18848.0,350.2,435.1,492.8,567.4,764.3
250,18924.0,416.9,422.9,444.3,463.2,471.8
251,19000.0,414.0,422.1,443.7,465.7,481.5
252,19076.0,392.6,422.9,444.6,467.0,476.1
253,19152.0,419.5,428.0,450.2,466.6,474.1
254,19228.0,305.8,421.1,455.2,502.9,714.5
255,19304.0,405.4,415.6,450.8,475.1,499.8
256,19380.0,405.4,424.9,446.2,470.7,492.6
257,19456.0,276.5,394.3,427.9,479.9,677.9
258,19532.0,385.6,424.9,443.2,465.6,474.6
259,19608.0,412.6,426.8,449.0,474.2,486.3
260,19684.0,399.8,423.2,446.6,471.0,508.1
261,19760.0,397.7,424.9,447.8,470.5,488.8
262,19836.0,400.6,420.3,451.8,477.6,508.1
263,19912.0,422.6,430.2,453.8,471.2,529.9
264,19988.0,413.4,421.2,446.9,473.1,480.9
265,20064.0,414.9,426.1,448.9,469.1,480.5
266,20140.0,341.4,410.1,452.4,496.9,676.8
267,20216.0,385.9,423.3,451.3,484.9,576.8
268,20292.0,409.7,421.5,446.1,474.8,499.8
269,20368.0,392.5,422.2,442.4,467.0,481.1
270,20444.0,289.6,397.5,432.4,473.0,493.5
271,20520.0,385.5,416.8,448.6,477.9,564.5
272,20596.0,322.9,417.8,447.0,488.8,635.8
273,20672.0,387.5,412.7,449.2,483.7,583.2
274,20748.0,408.0,421.1,439.4,463.6,471.7
275,20824.0,413.8,420.8,444.0,469.0,482.2
276,20900.0,388.1,413.4,438.9,465.8,479.3
277,20976.0,412.9,424.1,450.1,474.3,515.4
278,21052.0,398.3,417.4,440.0,471.9,517.7
279,21128.0,393.9,419.8,448.4,471.0,487.8
280,21204.0,415.7,426.1,445.6,467.4,478.3
281,21280.0,414.0,422.9,446.6,465.8,474.0
282,21356.0,384.6,419.1,444.1,470.6,476.9
283,21432.0,276.8,382.3,438.9,467.1,495.4
284,21508.0,359.7,403.3,439.5,479.2,534.4
285,21584.0,397.4,424.0,447.1,474.0,517.7
286,21660.0,388.6,421.0,445.9,473.6,518.7
287,21736.0,417.7,423.9,444.5,464.2,471.0
288,21812.0,391.0,420.2,442.0,464.4,475.8
289,21888.0,260.0,420.9,481.8,771.3,919.7
290,21964.0,399.7,417.7,450.3,475.1,506.6
291,22040.0,376.7,386.1,467.1,534.8,557.9
292,22116.0,353.7,377.0,458.5,545.2,602.0
293,22192.0,362.2,381.6,467.5,543.6,568.3
294,22268.0,394.5,420.9,449.5,473.6,521.8
295,22344.0,386.7,418.8,443.6,479.3,587.0
296,22420.0,405.7,419.6,449.3,475.1,509.1
297,22496.0,264.3,383.5,437.2,491.5,551.1
298,22572.0,402.0,418.1,447.8,478.7,523.5
299,22648.0,409.5,426.6,447.4,476.7,493.5
300,22724.0,379.3,419.6,446.9,488.2,595.6
301,22800.0,262.6,419.5,466.7,559.5,792.3
302,22876.0,386.6,410.6,447.2,486.7,590.1
303,22952.0,399.5,421.2,445.0,463.8,479.4
304,23028.0,421.0,425.7,443.9,464.4,470.5
305,23104.0,405.5,419.0,442.7,464.2,482.8
306,23180.0,385.0,412.8,440.3,469.3,476.4
307,23256.0,280.7,422.3,457.8,544.1,694.4
308,23332.0,379.8,422.4,443.8,468.2,489.9
309,23408.0,386.4,411.7,443.5,473.2,516.4
310,23484.0,293.0,409.2,436.4,463.9,502.4
311,23560.0,370.0,418.5,445.1,487.7,652.0
312,23636.0,411.0,413.2,438.9,463.6,474.2
313,23712.0,363.7,435.5,474.7,562.9,692.5
314,23788.0,423.4,428.0,446.1,464.7,474.6
315,23864.0,384.4,418.1,447.3,473.0,556.5
316,23940.0,415.8,426.6,446.2,470.3,480.2
317,24016.0,425.5,431.5,448.9,463.7,472.6
318,24092.0,361.0,415.6,446.5,477.4,591.1
319,24168.0,393.6,424.9,448.8,472.0,505.0
320,24244.0,410.9,425.3,446.0,468.9,486.7
321,24320.0,411.6,420.4,445.2,469.6,482.6
322,24396.0,416.1,424.8,445.3,468.8,477.0
323,24472.0,420.4,427.0,449.5,468.7,480.2
324,24548.0,260.4,395.4,447.8,520.9,823.7
325,24624.0,411.9,421.7,443.2,464.5,485.0
326,24700.0,423.5,430.5,448.1,465.3,473.8
327,24776.0,394.3,421.6,442.9,463.7,474.4
328,24852.0,419.9,429.3,448.1,463.9,469.4
329,24928.0,413.9,425.1,447.3,472.0,512.4
330,25004.0,351.4,415.9,447.2,480.2,596.8
331,25080.0,374.2,422.2,451.2,494.5,615.8
332,25156.0,414.6,429.8,444.6,463.6,474.3
333,25232.0,391.3,418.9,441.0,465.9,478.3
334,25308.0,417.9,425.0,447.8,469.6,480.5
335,25384.0,407.7,423.8,442.9,467.4,474.9
