Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
GOODRAM,241.2,238.9,238.5,235.7,237.2,239.2,237.7,236.8,236.1,233.8,222.3,219.3,226.8,227.7,226.8,226.0,227.6,231.1,232.8,230.3,228.1,227.5,229.4,228.8,228.7,228.5,220.5,219.1,227.1,228.9,229.2,230.6,229.3,230.8,232.1,223.1,224.6,224.3,226.1,227.8,219.3,219.1,225.5,230.0,223.5,221.7,229.1,228.4,230.8,231.4
