N,MB,min,avgMin,avg,avgMax,max
114,8588.0,1021.5,1065.8,1193.6,1319.3,1414.4
115,8664.0,1066.3,1090.5,1235.3,1381.7,1421.5
116,8740.0,849.8,1108.4,1233.4,1359.1,1487.3
117,8816.0,867.2,897.3,1360.5,1415.1,1485.3
118,8892.0,871.6,892.9,1334.3,1419.3,1499.1
119,8968.0,919.6,1085.0,1337.2,1434.3,1495.7
120,9044.0,829.7,1126.3,1350.7,1421.2,1483.9
121,9120.0,867.2,1010.1,1304.7,1429.1,1491.5
122,9196.0,643.7,999.0,1269.6,1393.9,1484.4
123,9272.0,861.7,903.1,1326.9,1407.9,1473.7
124,9348.0,893.6,1048.3,1360.7,1417.6,1499.1
125,9424.0,877.3,984.4,1320.7,1417.6,1494.6
126,9500.0,875.6,1103.0,1351.4,1428.7,1490.1
127,9576.0,866.2,1052.8,1332.8,1429.4,1487.5
128,9652.0,761.4,1017.6,1301.9,1410.0,1482.5
129,9728.0,875.1,1045.7,1321.8,1424.7,1492.0
130,9804.0,863.4,1053.3,1322.0,1423.8,1480.9
131,9880.0,245.4,845.4,1224.3,1408.4,1483.3
132,9956.0,778.7,944.3,1318.9,1417.1,1485.8
133,10032.0,781.4,1039.4,1316.1,1430.0,1491.8
134,10108.0,849.4,1053.5,1330.3,1422.3,1485.8
135,10184.0,206.9,842.1,1238.1,1413.9,1471.3
136,10260.0,721.1,967.7,1279.1,1404.9,1472.9
137,10336.0,807.7,1023.6,1329.5,1436.9,1495.3
138,10412.0,812.4,874.8,1285.0,1421.6,1495.6
139,10488.0,808.5,1013.8,1319.9,1433.0,1496.1
140,10564.0,781.5,939.8,1304.1,1401.8,1492.7
141,10640.0,794.8,837.3,1261.1,1404.5,1490.6
142,10716.0,706.3,990.2,1271.8,1413.9,1489.6
143,10792.0,838.5,1015.3,1370.3,1427.9,1495.8
144,10868.0,826.7,971.3,1330.1,1422.5,1484.9
145,10944.0,836.6,961.2,1314.5,1419.0,1500.5
146,11020.0,847.3,838.1,1298.7,1415.1,1495.2
147,11096.0,792.6,1014.4,1324.8,1425.6,1493.3
148,11172.0,774.8,863.8,1314.0,1401.5,1489.0
149,11248.0,659.8,1041.1,1204.2,1362.9,1510.4
150,11324.0,966.9,1040.0,1181.7,1348.5,1414.3
151,11400.0,1019.2,1071.9,1222.7,1373.8,1425.3
152,11476.0,367.1,654.9,855.8,989.5,1337.0
153,11552.0,640.8,665.2,773.2,871.0,893.0
154,11628.0,664.5,675.0,768.3,869.1,881.1
155,11704.0,474.1,653.6,773.2,874.0,899.6
156,11780.0,647.7,664.7,759.5,862.3,885.6
157,11856.0,647.7,673.6,781.6,874.0,889.2
158,11932.0,654.9,682.5,766.5,866.1,872.0
159,12008.0,670.1,679.3,781.0,876.1,886.9
160,12084.0,652.1,669.2,769.0,879.0,890.4
161,12160.0,660.5,671.4,779.7,873.8,885.4
162,12236.0,430.8,673.8,752.4,862.0,890.6
163,12312.0,674.7,692.9,788.1,874.5,887.9
164,12388.0,689.1,703.4,781.4,868.6,884.4
165,12464.0,683.4,698.2,794.6,880.6,891.4
166,12540.0,521.6,676.3,768.0,868.3,895.8
167,12616.0,677.6,693.4,790.4,879.1,892.7
168,12692.0,663.7,690.4,781.7,878.9,913.7
169,12768.0,666.3,672.4,777.0,878.0,887.1
170,12844.0,677.0,685.6,771.4,866.5,894.2
171,12920.0,670.5,691.2,788.6,872.6,896.8
172,12996.0,696.6,701.2,784.6,874.4,883.7
173,13072.0,696.1,703.9,797.7,873.8,911.9
174,13148.0,686.0,702.6,782.3,870.8,884.8
175,13224.0,698.1,702.5,792.9,874.2,894.5
176,13300.0,472.9,647.0,758.7,853.6,905.2
177,13376.0,692.0,697.6,787.8,869.4,895.7
178,13452.0,686.3,697.3,782.5,879.4,890.0
179,13528.0,680.3,692.0,784.9,865.6,891.0
180,13604.0,670.2,680.6,768.7,863.7,869.9
181,13680.0,658.9,674.1,775.6,868.5,892.2
182,13756.0,659.2,691.9,775.8,877.1,892.1
183,13832.0,689.7,697.9,787.4,865.6,881.8
184,13908.0,489.3,634.1,749.1,869.1,896.1
185,13984.0,685.4,697.3,794.1,878.8,888.5
186,14060.0,661.1,680.5,771.2,867.1,872.8
187,14136.0,665.8,677.5,782.4,881.2,887.5
188,14212.0,502.2,676.8,771.1,871.8,885.4
189,14288.0,447.4,668.0,764.4,849.2,901.0
190,14364.0,411.0,663.3,766.9,878.8,926.2
191,14440.0,678.5,687.6,790.5,884.2,902.5
192,14516.0,678.4,687.4,780.8,883.9,902.8
193,14592.0,670.8,685.5,788.3,877.2,896.4
194,14668.0,665.5,685.2,772.8,869.4,879.6
195,14744.0,661.1,680.7,784.8,876.5,897.3
196,14820.0,646.0,661.8,760.4,866.8,883.6
197,14896.0,667.4,675.2,776.1,864.6,883.3
198,14972.0,661.3,671.4,767.3,873.6,886.7
199,15048.0,673.6,676.3,778.1,868.8,883.2
200,15124.0,664.1,673.6,766.6,867.2,888.8
201,15200.0,661.1,679.4,786.4,881.1,928.5
202,15276.0,414.5,657.2,762.4,875.5,890.7
203,15352.0,410.6,625.5,757.5,845.7,917.7
204,15428.0,687.5,696.7,782.9,881.1,904.0
205,15504.0,687.8,697.2,790.5,875.7,888.2
206,15580.0,677.9,688.6,778.3,875.8,899.5
207,15656.0,657.0,684.9,796.3,889.9,913.7
208,15732.0,672.2,686.3,785.2,897.5,912.8
209,15808.0,663.4,684.3,791.8,885.0,919.5
210,15884.0,675.7,687.5,779.6,878.6,898.6
211,15960.0,676.5,685.9,785.8,875.9,883.6
212,16036.0,683.2,689.4,779.3,879.0,886.3
213,16112.0,504.4,666.7,780.1,879.8,892.7
214,16188.0,683.5,689.6,779.9,881.5,884.0
215,16264.0,677.0,688.4,784.8,872.0,889.6
216,16340.0,442.9,660.7,761.6,852.3,898.7
217,16416.0,394.0,661.7,788.8,907.5,1239.7
218,16492.0,675.1,691.7,776.2,871.6,891.9
219,16568.0,678.7,691.7,786.7,870.3,894.2
220,16644.0,669.9,682.4,771.2,869.3,882.4
221,16720.0,667.3,689.4,786.1,870.5,896.4
222,16796.0,684.2,787.4,985.5,1296.4,1463.8
223,16872.0,785.0,991.4,1318.7,1421.2,1486.0
224,16948.0,762.9,1010.4,1199.1,1376.5,1451.9
225,17024.0,236.5,680.6,1252.1,1406.4,1490.6
226,17100.0,839.0,853.0,1290.7,1414.4,1489.7
227,17176.0,825.3,1098.7,1281.2,1393.1,1489.6
228,17252.0,721.3,955.4,1204.6,1393.5,1482.3
229,17328.0,771.5,785.8,1278.3,1407.0,1441.9
