Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
Samsung SSD 850 EVO 500GB,486.2,481.4,482.9,484.6,483.3,480.8,480.4,479.0,478.2,479.4,481.2,482.6,479.8,479.7,481.0,479.1,479.0,480.0,480.3,481.6,482.0,482.0,481.3,480.9,481.3,482.3,481.8,481.6,481.9,482.0,481.5,480.1,480.1,482.3,481.8,481.4,481.2,481.0,480.8,480.8,482.0,482.2,481.5,480.7,480.0,479.9,478.7,479.2,479.2,479.6
