Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
Samsung SSD 850 EVO 500GB,310.3,309.0,303.6,300.9,305.1,258.1,185.1,153.9,151.9,148.0,152.1,150.3,149.1,152.6,154.0,149.3,145.0,147.7,145.6,148.6,150.1,149.1,149.6,148.3,150.1,150.6,146.0,145.8,147.5,146.8,146.0,145.0,147.1,148.3,145.6,144.4,144.3,145.8,145.2,144.4,144.1,141.9,142.6,144.7,143.2,140.8,140.1,139.4,140.4,140.7
