N,MB,min,avgMin,avg,avgMax,max
166,12540.0,195.2,390.7,442.8,484.7,517.7
167,12616.0,289.9,418.2,458.3,493.7,509.6
168,12692.0,330.4,429.7,458.4,491.0,500.8
169,12768.0,340.1,424.7,453.2,487.5,500.0
170,12844.0,324.9,409.1,454.7,498.9,534.3
171,12920.0,433.7,440.6,465.9,488.4,505.5
172,12996.0,419.1,435.5,464.6,496.1,508.5
173,13072.0,431.7,439.7,470.4,496.9,510.6
174,13148.0,423.1,444.3,463.4,494.9,523.7
175,13224.0,411.0,431.2,460.5,490.9,503.6
176,13300.0,343.5,425.5,454.9,485.4,499.7
177,13376.0,433.4,440.8,467.3,492.1,496.5
178,13452.0,432.3,437.8,462.1,489.8,503.7
179,13528.0,429.0,439.8,465.4,487.7,500.9
180,13604.0,433.7,441.1,465.7,491.4,504.0
181,13680.0,342.3,429.6,462.3,490.7,509.9
182,13756.0,399.7,441.0,461.1,492.1,502.1
183,13832.0,424.0,440.6,470.0,493.4,514.1
184,13908.0,335.2,429.2,457.1,488.7,512.4
185,13984.0,429.1,438.3,468.2,494.0,505.3
186,14060.0,436.3,445.5,462.6,482.4,500.4
187,14136.0,427.9,445.0,467.4,488.8,509.1
188,14212.0,433.6,439.6,463.8,486.4,502.6
189,14288.0,347.8,429.6,456.9,481.9,500.7
190,14364.0,430.2,439.6,463.1,488.4,504.1
191,14440.0,427.8,438.0,468.2,494.7,509.7
192,14516.0,427.9,438.9,459.8,488.7,504.4
193,14592.0,423.0,435.8,464.7,492.5,516.6
194,14668.0,423.1,436.0,460.7,488.0,506.8
195,14744.0,427.0,441.1,463.2,486.2,503.2
196,14820.0,427.9,436.9,464.1,493.8,502.0
197,14896.0,423.4,438.9,466.0,493.1,513.4
198,14972.0,430.7,438.8,462.1,487.0,500.8
199,15048.0,429.4,440.9,468.5,499.5,506.1
200,15124.0,429.8,441.5,461.2,485.4,508.2
201,15200.0,326.1,416.8,457.2,494.9,504.5
202,15276.0,433.9,442.5,462.9,487.5,500.0
203,15352.0,339.7,424.2,459.4,488.6,502.5
204,15428.0,430.4,438.0,463.5,491.9,501.6
205,15504.0,421.6,438.9,465.3,493.6,508.0
206,15580.0,422.3,440.3,459.9,486.9,507.1
207,15656.0,417.4,433.2,463.1,489.1,500.3
208,15732.0,321.9,367.1,438.4,476.8,504.6
209,15808.0,424.8,437.1,465.9,492.4,501.4
210,15884.0,429.6,434.7,462.1,489.6,501.4
211,15960.0,405.3,420.2,452.4,481.3,497.7
212,16036.0,412.9,435.6,454.6,484.5,500.9
213,16112.0,416.7,438.2,465.9,495.7,522.5
214,16188.0,432.6,439.2,464.7,493.1,507.7
215,16264.0,417.1,435.7,461.8,492.7,505.5
216,16340.0,342.5,433.0,457.8,484.3,501.8
217,16416.0,431.1,441.0,466.0,493.2,506.5
218,16492.0,421.1,439.5,460.6,490.4,511.7
219,16568.0,434.4,443.6,463.9,486.6,500.3
220,16644.0,428.3,438.7,465.3,490.6,500.5
221,16720.0,424.7,438.8,468.3,490.4,510.3
222,16796.0,436.9,438.6,461.4,485.0,494.6
223,16872.0,420.2,439.1,465.8,492.7,499.6
224,16948.0,424.9,432.5,459.4,490.5,514.2
225,17024.0,413.1,438.9,463.4,489.6,499.1
226,17100.0,417.6,437.3,461.3,490.5,514.4
227,17176.0,424.0,438.4,466.5,489.3,510.4
228,17252.0,338.7,424.1,455.2,491.4,519.8
229,17328.0,430.2,441.8,464.3,489.7,498.2
230,17404.0,322.4,427.7,456.2,488.9,502.1
231,17480.0,328.0,419.2,455.1,487.6,501.3
232,17556.0,421.5,441.1,463.9,494.1,511.1
233,17632.0,423.3,439.5,462.5,482.2,490.7
234,17708.0,418.6,432.8,457.6,485.3,500.3
235,17784.0,425.2,434.0,460.4,483.9,498.1
236,17860.0,413.6,434.6,457.7,483.2,502.2
237,17936.0,434.9,440.7,468.7,492.9,503.6
238,18012.0,371.6,433.1,464.9,497.3,591.8
239,18088.0,433.0,441.4,464.0,484.3,495.8
240,18164.0,434.3,442.2,462.4,485.5,500.2
241,18240.0,431.1,440.7,466.3,490.0,501.1
242,18316.0,434.9,438.6,464.0,491.3,506.4
243,18392.0,317.3,425.1,454.8,487.5,510.6
244,18468.0,428.0,436.2,463.4,490.1,511.3
245,18544.0,436.4,441.7,466.7,489.4,505.3
246,18620.0,429.0,439.5,464.8,493.7,512.6
247,18696.0,429.8,438.3,464.8,492.8,506.8
248,18772.0,431.0,439.5,461.5,486.0,509.3
249,18848.0,434.1,442.3,467.3,488.1,501.8
250,18924.0,424.9,437.9,463.0,492.1,505.7
251,19000.0,431.7,441.4,466.4,487.3,497.9
252,19076.0,435.9,443.3,463.4,487.3,498.8
253,19152.0,433.6,438.8,464.6,493.5,506.9
254,19228.0,433.6,442.6,463.4,492.0,503.0
255,19304.0,434.0,440.6,467.4,490.2,495.4
256,19380.0,420.5,440.1,460.9,485.1,499.3
257,19456.0,353.5,435.9,451.6,484.0,504.9
258,19532.0,434.3,443.5,465.1,488.8,501.4
259,19608.0,434.0,444.8,466.9,487.2,499.7
260,19684.0,436.2,439.5,464.7,489.8,503.8
261,19760.0,435.6,444.1,468.0,493.0,511.5
262,19836.0,332.8,428.0,456.5,486.7,499.6
263,19912.0,436.6,440.8,466.1,490.7,501.8
264,19988.0,432.8,443.6,466.2,493.1,506.4
265,20064.0,433.7,444.0,464.9,494.6,509.3
266,20140.0,424.8,440.2,464.0,491.5,502.8
267,20216.0,432.1,440.5,465.7,491.6,505.3
268,20292.0,430.7,438.4,464.9,489.9,503.4
269,20368.0,433.3,444.0,468.0,488.8,505.1
270,20444.0,340.0,429.3,455.1,489.8,501.7
271,20520.0,435.2,445.1,468.4,497.0,499.7
272,20596.0,422.9,440.8,464.4,494.6,528.5
273,20672.0,427.2,440.1,467.5,490.3,504.9
274,20748.0,421.7,440.6,460.3,488.4,515.9
275,20824.0,431.3,442.2,465.8,489.6,504.1
276,20900.0,434.6,441.7,464.1,489.1,505.1
277,20976.0,424.7,443.0,467.1,489.9,502.5
278,21052.0,420.9,436.3,464.3,494.3,505.3
279,21128.0,436.9,441.9,467.3,491.1,502.2
280,21204.0,430.0,443.3,464.2,493.0,507.4
281,21280.0,431.8,442.5,465.2,493.1,508.5
282,21356.0,437.7,441.5,464.4,490.3,506.0
283,21432.0,429.3,432.0,467.7,492.9,503.5
284,21508.0,417.6,439.3,459.9,481.2,503.4
285,21584.0,407.6,437.4,463.4,485.9,497.9
286,21660.0,423.0,439.4,462.0,491.6,509.5
287,21736.0,437.7,441.5,465.4,487.4,502.2
288,21812.0,428.1,423.8,461.0,489.5,498.6
289,21888.0,328.5,428.3,461.0,491.2,509.0
290,21964.0,430.6,438.9,463.8,491.5,502.9
291,22040.0,428.8,441.0,465.1,483.4,503.6
292,22116.0,435.8,429.8,464.2,488.1,498.4
293,22192.0,363.4,432.4,462.9,489.1,514.4
294,22268.0,426.8,437.6,462.7,489.6,502.2
295,22344.0,431.5,436.8,465.9,492.5,501.6
296,22420.0,429.6,437.8,460.5,483.6,497.0
297,22496.0,351.8,430.4,461.8,486.0,510.9
