Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
INTEL SSDPEKNW010T8,1346.0,1068.5,826.2,823.1,817.8,821.2,829.7,834.7,937.7,1204.7,1391.6,1390.3,1256.2,995.4,839.7,836.4,831.8,840.4,838.1,830.3,827.2,829.5,1098.1,1394.9,1438.4,1429.6,1463.4,1313.7,989.6,827.0,828.5,835.6,1070.4,1362.5,1437.5,1416.7,1393.9,1245.3,973.6,819.4,825.6,827.4,831.6,834.4,948.1,1262.3,1472.0,1467.4,1394.2,1087.3
