N,MB,min,avgMin,avg,avgMax,max
157,11856.0,94.1,97.6,102.4,103.7,106.2
158,11932.0,75.3,93.5,99.6,103.2,106.1
159,12008.0,61.8,85.6,96.5,101.4,102.6
160,12084.0,95.6,97.7,100.8,102.4,103.8
161,12160.0,75.0,89.0,97.5,100.2,103.1
162,12236.0,61.5,83.5,90.2,97.6,99.6
163,12312.0,72.0,73.3,76.9,78.7,79.4
164,12388.0,35.9,70.9,74.0,80.4,86.2
165,12464.0,75.6,88.9,98.4,103.6,106.2
166,12540.0,94.5,100.7,103.8,105.4,106.6
167,12616.0,75.4,94.0,103.2,106.8,110.0
168,12692.0,77.7,90.1,103.5,106.4,111.4
169,12768.0,97.2,99.7,102.5,104.0,106.1
170,12844.0,76.3,93.1,99.1,102.9,105.0
171,12920.0,76.7,92.0,100.2,103.9,105.2
172,12996.0,74.8,87.2,91.1,99.4,103.7
173,13072.0,23.0,66.1,136.3,734.8,741.3
174,13148.0,64.6,91.4,104.9,119.4,141.7
175,13224.0,96.3,102.1,107.8,115.1,117.8
176,13300.0,84.4,101.4,109.9,114.2,117.0
177,13376.0,86.2,90.8,101.6,103.5,105.1
178,13452.0,61.7,89.6,99.7,103.5,105.9
179,13528.0,74.2,88.0,98.6,101.1,103.1
180,13604.0,74.9,92.4,99.3,102.6,104.0
181,13680.0,89.8,96.0,99.8,101.4,103.8
182,13756.0,60.5,82.7,89.4,94.5,99.4
183,13832.0,45.9,63.2,75.2,79.2,81.7
184,13908.0,69.9,74.3,80.0,85.5,85.7
185,13984.0,76.7,94.0,102.2,105.3,108.0
186,14060.0,94.8,100.3,103.8,106.2,107.4
187,14136.0,77.9,92.4,102.1,106.1,109.8
188,14212.0,64.6,89.0,99.5,104.7,110.5
189,14288.0,88.2,92.5,102.1,104.8,106.3
190,14364.0,87.0,94.2,100.4,103.5,107.6
191,14440.0,76.4,94.5,101.1,103.8,105.7
192,14516.0,74.7,82.1,88.7,92.1,105.1
193,14592.0,23.6,54.2,118.6,263.7,756.1
194,14668.0,64.3,87.2,97.3,102.3,118.3
195,14744.0,99.2,100.1,107.0,112.3,115.6
196,14820.0,81.2,96.6,105.0,109.9,114.3
197,14896.0,71.8,90.4,100.6,103.3,104.7
198,14972.0,61.7,87.9,98.5,101.7,105.2
199,15048.0,70.2,93.9,95.8,100.1,102.4
200,15124.0,74.5,89.3,98.3,101.5,102.9
201,15200.0,93.5,96.4,99.4,101.2,102.5
202,15276.0,59.5,75.9,84.9,88.7,102.4
203,15352.0,38.0,64.8,74.3,78.0,79.5
204,15428.0,73.1,76.8,82.2,89.3,102.7
205,15504.0,79.5,99.1,103.7,106.8,109.0
206,15580.0,76.3,93.7,103.0,105.3,106.9
207,15656.0,90.0,98.7,104.4,108.2,110.2
208,15732.0,60.6,84.5,97.7,102.2,107.0
209,15808.0,72.6,91.6,100.9,103.6,106.3
210,15884.0,96.2,98.6,100.6,101.9,103.5
211,15960.0,76.0,91.7,99.9,103.4,104.8
212,16036.0,74.2,79.8,84.9,89.1,91.3
213,16112.0,20.1,80.3,145.4,750.3,799.9
214,16188.0,64.8,85.6,95.1,100.5,109.3
215,16264.0,87.0,98.7,106.8,112.8,119.0
216,16340.0,93.5,101.8,105.6,111.9,116.1
217,16416.0,76.4,87.8,99.9,103.3,105.0
218,16492.0,61.1,83.5,97.4,102.0,105.9
219,16568.0,91.8,96.7,100.3,101.6,103.2
220,16644.0,74.9,91.3,99.2,101.9,103.9
221,16720.0,82.7,86.8,95.6,98.1,100.8
222,16796.0,63.2,75.3,81.6,86.5,89.4
223,16872.0,48.7,62.8,73.1,77.4,79.5
224,16948.0,74.0,83.6,87.1,101.5,106.4
225,17024.0,73.2,96.8,102.4,105.5,106.8
226,17100.0,77.5,94.7,101.8,104.5,107.0
227,17176.0,84.9,97.5,101.7,105.5,109.6
228,17252.0,62.7,75.0,97.3,104.0,106.9
229,17328.0,77.4,95.1,101.6,103.6,106.4
230,17404.0,96.9,97.8,101.6,102.8,103.9
231,17480.0,77.7,89.8,99.7,103.3,104.6
232,17556.0,30.9,44.6,80.3,85.1,91.0
233,17632.0,22.2,82.1,124.6,272.1,664.5
234,17708.0,65.1,86.5,94.4,98.6,109.1
235,17784.0,87.0,102.1,111.2,114.3,117.1
236,17860.0,86.7,98.9,104.5,110.2,114.5
237,17936.0,75.6,87.0,97.7,101.5,104.3
238,18012.0,61.9,81.6,95.4,99.9,103.7
239,18088.0,91.6,95.3,98.5,101.1,102.7
240,18164.0,70.1,83.0,93.2,100.5,103.3
241,18240.0,65.2,84.4,95.3,98.3,100.0
242,18316.0,72.7,78.1,82.4,88.1,90.7
243,18392.0,38.2,64.8,73.6,76.3,79.5
244,18468.0,76.5,82.8,88.9,102.8,104.3
245,18544.0,86.2,98.0,102.2,105.4,107.8
246,18620.0,74.4,95.2,102.7,105.5,107.2
247,18696.0,89.7,101.5,105.6,109.2,110.3
248,18772.0,63.0,85.9,98.7,103.4,106.5
249,18848.0,76.4,94.7,100.2,103.1,105.1
250,18924.0,96.3,99.4,101.7,103.2,104.7
251,19000.0,74.0,88.0,97.3,103.1,105.1
252,19076.0,22.6,39.2,71.3,82.6,90.3
