Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
WDS500G2X0C-00L350,2106.8,2158.6,2182.8,2183.8,2188.1,2186.2,2165.1,2142.4,2126.9,2129.0,2122.0,2093.3,2091.9,2097.4,2086.7,2070.3,2071.9,2055.9,2063.7,2078.0,2099.6,2125.0,2138.9,2127.3,2152.6,2141.3,2122.3,2013.2,1892.3,1988.0,2131.1,2079.9,2069.3,2093.9,2089.9,2053.5,2069.7,2091.8,2079.2,2103.0,2105.3,2086.5,2110.0,2142.8,2005.8,1928.1,2027.5,2089.8,2113.9,2121.6
