Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
WDS500G2X0C-00L350,885.9,875.9,874.3,874.5,879.5,815.0,622.2,482.6,481.9,482.6,488.0,488.4,484.2,483.7,483.9,485.0,488.0,484.5,471.3,467.2,462.1,467.4,460.0,461.2,464.4,464.2,456.6,443.4,458.3,454.0,459.5,461.7,463.8,462.6,461.3,463.4,458.6,464.4,450.0,465.5,467.7,466.8,462.2,459.6,461.1,456.6,467.3,449.6,459.1,453.5
