N,MB,min,avgMin,avg,avgMax,max
420,31844.0,244.2,326.1,414.5,526.4,671.5
421,31920.0,196.2,340.4,492.1,808.4,1338.9
422,31996.0,116.6,374.5,502.6,744.2,1318.4
423,32072.0,212.7,322.2,429.0,561.2,581.0
424,32148.0,239.3,373.2,454.7,661.5,850.2
425,32224.0,266.7,362.9,444.0,554.2,819.1
426,32300.0,279.1,368.9,464.0,554.3,673.6
427,32376.0,261.7,396.0,448.2,492.1,510.8
428,32452.0,303.5,411.1,453.6,503.2,541.0
429,32528.0,239.3,392.1,462.4,574.9,1144.5
430,32604.0,342.9,411.4,458.8,512.3,553.7
431,32680.0,306.1,404.2,452.8,534.0,600.1
432,32756.0,327.9,415.2,465.4,519.2,586.6
433,32832.0,284.3,369.9,441.4,569.6,720.8
434,32908.0,128.6,381.3,506.6,850.1,1356.1
435,32984.0,214.2,347.8,504.3,712.6,1316.1
436,33060.0,334.8,374.2,437.8,530.6,605.3
437,33136.0,248.7,339.3,458.7,680.9,1161.4
438,33212.0,253.4,321.3,475.1,651.3,957.2
439,33288.0,256.0,337.7,433.0,565.1,670.1
440,33364.0,261.2,294.7,491.8,675.4,1030.5
441,33440.0,255.1,361.6,467.8,651.5,1213.0
442,33516.0,440.1,445.0,478.0,507.6,511.0
443,33592.0,365.8,413.0,471.6,505.9,510.5
444,33668.0,203.6,407.4,544.7,1298.2,1298.2
445,33744.0,231.9,353.2,460.9,727.8,1323.7
446,33820.0,291.6,420.7,478.7,553.5,811.9
447,33896.0,239.4,425.0,511.9,895.6,1321.4
448,33972.0,122.3,402.9,687.5,1286.8,1351.2
449,34048.0,207.1,411.5,486.3,665.9,1310.2
450,34124.0,140.9,345.4,524.0,808.6,1347.4
451,34200.0,286.3,377.6,409.4,528.1,687.0
452,34276.0,238.1,350.4,470.7,609.8,1147.9
453,34352.0,124.3,367.4,521.3,1010.0,1381.4
454,34428.0,383.9,441.1,467.7,510.4,515.2
455,34504.0,429.8,444.9,479.9,511.2,531.4
456,34580.0,434.4,443.0,474.8,508.6,519.5
457,34656.0,439.0,443.2,478.1,508.7,516.4
458,34732.0,437.8,442.7,473.5,506.3,509.9
459,34808.0,334.8,388.1,433.6,514.5,628.9
460,34884.0,242.0,352.9,431.9,604.7,803.0
461,34960.0,214.1,380.2,521.8,870.0,1299.5
462,35036.0,298.1,399.3,452.0,578.1,775.3
463,35112.0,234.3,367.6,457.8,631.9,1250.7
464,35188.0,261.4,351.1,443.6,564.0,844.8
465,35264.0,302.5,368.1,430.6,528.0,646.2
466,35340.0,132.3,362.0,512.4,767.5,1333.9
467,35416.0,238.9,345.5,430.9,620.5,1177.2
468,35492.0,224.8,347.2,422.0,605.4,863.3
469,35568.0,258.4,344.3,453.7,573.1,719.3
470,35644.0,201.3,302.6,496.2,704.8,1060.6
471,35720.0,241.2,352.8,464.3,633.9,749.6
472,35796.0,210.2,350.6,444.5,677.8,974.2
473,35872.0,272.6,366.3,446.3,618.6,1059.0
474,35948.0,196.2,374.5,469.8,661.5,1301.2
475,36024.0,330.5,395.5,462.9,538.3,693.4
476,36100.0,310.5,367.9,457.4,528.1,646.6
477,36176.0,214.4,375.6,488.7,725.9,1294.6
478,36252.0,301.2,376.7,444.5,542.4,655.1
479,36328.0,290.9,373.8,459.1,606.0,918.6
480,36404.0,282.1,376.5,430.6,536.3,687.1
481,36480.0,250.5,308.3,490.2,695.3,1173.3
482,36556.0,303.3,362.3,432.4,601.5,809.0
483,36632.0,299.0,360.3,448.4,593.9,799.4
484,36708.0,197.5,330.9,471.5,666.5,1354.1
485,36784.0,205.6,346.7,475.9,683.8,1291.7
486,36860.0,198.8,349.4,471.6,647.3,1319.4
487,36936.0,308.2,371.5,448.7,573.6,770.7
488,37012.0,279.2,368.6,474.4,576.2,800.2
489,37088.0,313.7,396.5,448.0,522.2,665.6
490,37164.0,292.1,419.2,478.0,539.3,769.3
491,37240.0,438.8,443.5,473.0,505.3,511.6
492,37316.0,438.9,443.7,479.0,510.2,514.9
493,37392.0,441.8,448.5,476.9,506.8,516.3
494,37468.0,430.9,444.8,479.7,510.4,541.9
495,37544.0,262.0,424.9,469.6,516.6,592.6
496,37620.0,446.3,449.6,479.5,505.2,515.9
497,37696.0,437.9,444.2,478.1,513.0,520.8
498,37772.0,432.6,447.4,478.7,506.1,523.3
499,37848.0,327.5,381.2,434.1,511.6,552.2
500,37924.0,320.4,373.0,430.6,498.4,547.6
501,38000.0,313.1,370.3,454.3,593.5,741.3
502,38076.0,275.6,368.9,439.1,538.8,707.4
503,38152.0,297.5,391.1,444.5,520.8,597.7
504,38228.0,242.7,402.8,465.9,597.9,1097.5
505,38304.0,444.2,448.9,481.3,506.8,520.9
506,38380.0,324.2,358.7,453.8,531.4,605.4
507,38456.0,213.7,379.3,489.4,744.7,1221.3
508,38532.0,121.5,378.9,614.7,1103.9,1341.3
509,38608.0,253.1,385.8,439.6,536.4,628.8
510,38684.0,277.1,373.5,474.7,650.2,1059.5
511,38760.0,390.4,434.2,468.4,507.9,511.6
512,38836.0,353.3,424.2,464.1,519.2,589.5
513,38912.0,284.7,358.5,438.7,577.9,799.7
514,38988.0,268.6,339.1,492.3,673.2,1151.7
515,39064.0,419.8,433.6,478.1,523.7,535.1
