Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
SanDisk SDSSDHII480G,492.8,484.2,494.0,501.5,499.9,495.0,493.9,493.0,492.5,494.2,493.7,492.6,488.5,487.7,491.6,493.0,490.1,489.0,491.0,487.4,489.8,511.4,508.8,504.3,502.6,488.2,488.0,485.8,481.4,482.6,487.3,484.5,480.8,495.0,500.9,483.1,476.2,481.4,488.5,494.9,494.9,479.9,480.4,489.8,493.1,498.4,491.4,490.6,492.9,492.9
