N,MB,min,avgMin,avg,avgMax,max
295,22344.0,2.0,119.9,136.0,170.6,176.5
296,22420.0,86.1,121.7,137.4,157.0,163.3
297,22496.0,2.0,102.8,161.5,180.5,185.3
298,22572.0,97.1,120.9,142.7,154.1,195.9
299,22648.0,113.1,157.6,181.2,185.8,189.7
300,22724.0,2.0,115.1,148.7,176.3,185.4
301,22800.0,107.9,133.1,167.9,177.7,182.1
302,22876.0,2.0,110.2,159.0,183.1,186.3
303,22952.0,74.5,74.5,125.9,130.5,133.4
304,23028.0,109.5,146.8,168.2,176.6,180.6
305,23104.0,2.0,120.4,131.9,175.5,178.7
306,23180.0,86.2,104.0,121.0,128.1,129.8
307,23256.0,2.0,111.9,132.2,152.8,169.7
308,23332.0,79.4,87.6,121.8,142.0,176.2
309,23408.0,2.0,79.5,170.0,184.8,190.7
310,23484.0,88.3,112.9,126.0,129.8,130.2
311,23560.0,88.1,123.5,142.8,150.9,156.5
312,23636.0,2.0,113.5,131.9,142.4,153.9
313,23712.0,89.0,125.2,137.7,153.6,157.5
314,23788.0,2.0,90.8,148.8,166.0,177.9
315,23864.0,112.0,156.8,180.0,186.9,196.3
316,23940.0,112.2,112.2,180.1,183.7,188.4
317,24016.0,2.0,120.1,146.6,183.8,186.8
318,24092.0,106.4,135.3,169.0,175.2,177.7
319,24168.0,2.0,2.0,119.2,130.2,132.5
320,24244.0,87.7,103.8,125.2,129.3,131.6
321,24320.0,96.8,125.8,142.7,165.2,176.0
322,24396.0,2.0,119.4,139.0,174.4,177.1
323,24472.0,89.3,107.5,127.0,129.4,130.8
324,24548.0,2.0,117.2,130.7,152.0,157.1
325,24624.0,111.4,146.2,174.6,182.6,186.0
326,24700.0,107.8,153.1,177.6,184.3,187.0
327,24776.0,2.0,119.8,138.9,181.9,183.9
328,24852.0,89.1,88.1,127.3,129.5,130.7
329,24928.0,2.0,55.6,124.7,133.2,158.5
330,25004.0,88.8,107.8,127.1,129.6,131.6
331,25080.0,88.5,107.4,126.8,128.6,131.3
332,25156.0,2.0,2.0,121.8,128.3,129.8
