N,MB,min,avgMin,avg,avgMax,max
166,12540.0,156.2,176.5,189.5,200.2,218.0
167,12616.0,177.3,183.0,193.3,207.1,219.6
168,12692.0,141.0,167.6,189.8,199.0,217.7
169,12768.0,162.2,178.7,188.0,195.9,207.7
170,12844.0,139.7,173.7,192.8,200.3,212.3
171,12920.0,163.1,171.3,184.5,193.2,205.3
172,12996.0,144.4,163.6,183.8,194.7,210.2
173,13072.0,153.2,177.7,187.4,196.6,211.3
174,13148.0,147.0,170.5,187.2,203.4,221.9
175,13224.0,138.2,150.8,189.3,199.2,204.5
176,13300.0,132.6,167.0,184.5,197.2,206.0
177,13376.0,141.7,166.7,188.2,198.0,226.1
178,13452.0,126.1,169.6,183.9,193.2,200.4
179,13528.0,163.0,186.9,195.3,206.7,214.9
180,13604.0,162.3,174.8,186.5,196.1,208.4
181,13680.0,160.5,179.5,189.9,200.1,216.6
182,13756.0,145.5,171.1,187.2,199.2,221.2
183,13832.0,137.6,158.2,175.9,192.7,211.8
184,13908.0,153.1,169.8,187.0,196.8,209.5
185,13984.0,134.0,154.0,180.7,196.3,200.6
186,14060.0,142.2,169.0,183.9,194.9,213.6
187,14136.0,137.9,168.5,184.7,201.3,213.5
188,14212.0,137.9,170.1,185.0,197.8,206.3
189,14288.0,137.3,173.1,186.5,198.1,217.0
190,14364.0,140.6,174.3,185.6,196.7,210.1
191,14440.0,174.7,178.3,189.4,198.7,216.0
192,14516.0,177.4,190.9,197.4,207.0,217.8
193,14592.0,160.9,179.5,188.1,192.1,220.0
194,14668.0,169.4,181.2,191.8,199.1,212.1
195,14744.0,142.3,170.6,186.8,197.4,215.6
196,14820.0,157.8,178.9,192.7,204.1,225.0
197,14896.0,142.0,168.6,181.1,191.1,195.8
198,14972.0,136.2,160.7,182.4,195.9,218.0
199,15048.0,140.2,177.8,194.0,204.5,216.5
200,15124.0,141.9,166.6,184.6,195.6,217.9
201,15200.0,165.0,176.6,180.8,186.3,196.8
202,15276.0,135.6,161.4,183.4,192.5,200.3
203,15352.0,127.2,153.6,173.6,192.6,221.2
204,15428.0,140.3,156.5,183.8,198.4,212.3
205,15504.0,139.3,163.7,179.7,190.1,197.5
206,15580.0,175.7,186.9,197.0,203.1,213.6
207,15656.0,152.4,171.2,187.8,204.5,221.9
208,15732.0,157.6,173.4,185.6,199.5,211.4
209,15808.0,156.8,178.3,192.8,205.0,219.6
210,15884.0,135.4,154.0,181.7,194.9,208.8
211,15960.0,134.8,163.7,188.1,196.1,204.3
212,16036.0,132.3,152.9,186.5,195.0,204.4
213,16112.0,126.8,158.8,186.4,199.2,213.2
214,16188.0,166.1,182.2,188.6,200.0,208.0
215,16264.0,133.1,165.5,184.8,197.4,218.2
216,16340.0,164.1,189.9,198.0,208.8,221.0
217,16416.0,137.0,157.9,179.1,195.5,213.1
218,16492.0,156.6,172.4,183.8,192.4,202.1
219,16568.0,132.5,156.6,182.8,196.4,203.9
220,16644.0,167.6,176.0,185.9,191.1,198.9
221,16720.0,127.1,149.2,175.0,195.2,205.0
222,16796.0,152.4,170.4,187.6,195.6,207.2
223,16872.0,165.7,177.3,190.6,198.5,205.5
224,16948.0,141.3,171.3,185.4,194.3,208.4
225,17024.0,125.3,164.8,184.5,195.1,206.1
226,17100.0,125.0,167.3,182.9,199.1,219.9
227,17176.0,162.6,181.9,189.5,192.8,203.5
228,17252.0,156.6,180.0,188.1,196.7,208.3
229,17328.0,157.9,175.8,186.3,197.8,210.3
230,17404.0,167.4,180.8,187.0,194.0,203.2
231,17480.0,165.3,180.3,187.6,195.0,200.7
232,17556.0,144.3,169.4,182.0,192.0,215.8
233,17632.0,153.0,160.4,175.4,195.2,215.4
234,17708.0,127.9,150.6,182.0,193.4,211.1
235,17784.0,133.8,156.6,180.9,195.8,208.5
236,17860.0,168.3,181.2,190.8,198.3,216.2
237,17936.0,139.3,164.0,184.7,195.7,212.9
238,18012.0,138.7,166.4,187.6,200.3,226.4
239,18088.0,138.5,158.7,176.3,194.9,205.6
240,18164.0,135.4,169.1,183.4,195.6,206.8
241,18240.0,160.5,170.4,183.4,193.1,200.3
242,18316.0,164.6,172.9,181.7,189.9,197.5
243,18392.0,183.6,192.2,196.3,200.7,205.8
244,18468.0,140.6,169.0,184.7,195.0,212.9
245,18544.0,142.2,164.0,181.7,194.8,201.0
246,18620.0,137.4,163.6,185.4,198.1,213.2
247,18696.0,129.7,165.2,177.9,191.5,203.9
248,18772.0,155.9,176.0,192.3,198.4,212.0
249,18848.0,166.5,177.1,185.6,192.5,202.3
250,18924.0,162.3,176.5,186.0,204.1,218.4
251,19000.0,138.6,154.2,183.0,192.5,210.3
252,19076.0,106.9,168.2,186.7,196.3,208.2
253,19152.0,176.8,183.9,193.8,201.2,219.8
254,19228.0,169.3,175.9,184.0,192.0,205.0
255,19304.0,169.2,181.9,193.1,198.0,211.3
256,19380.0,137.8,158.4,179.1,186.3,193.8
257,19456.0,156.8,180.8,188.8,196.0,202.8
258,19532.0,148.7,181.2,192.7,208.7,221.3
259,19608.0,168.2,178.7,187.7,198.6,215.9
260,19684.0,136.0,154.6,187.8,198.5,209.6
261,19760.0,157.4,168.4,177.4,185.4,197.8
262,19836.0,166.1,177.9,190.0,197.2,204.4
263,19912.0,137.4,163.1,180.9,188.3,200.3
264,19988.0,139.3,165.7,178.5,195.8,203.9
265,20064.0,154.1,171.3,191.6,204.0,211.8
266,20140.0,155.0,171.0,178.3,188.8,199.1
267,20216.0,134.9,166.0,187.7,201.6,224.3
268,20292.0,144.8,174.6,189.3,196.2,211.5
269,20368.0,139.8,159.2,178.6,189.5,200.1
270,20444.0,145.3,173.7,190.4,199.2,218.8
271,20520.0,141.8,170.3,185.9,192.9,202.9
272,20596.0,179.7,183.4,195.0,199.7,209.8
273,20672.0,146.4,167.4,182.8,195.9,224.0
274,20748.0,150.4,170.6,183.9,191.3,196.3
275,20824.0,115.1,171.3,191.1,198.1,221.1
276,20900.0,161.4,175.5,182.5,190.7,199.4
277,20976.0,170.6,176.2,187.2,199.2,218.3
278,21052.0,134.0,161.2,181.9,192.9,198.7
279,21128.0,139.2,161.9,185.4,195.7,218.1
280,21204.0,162.0,175.4,186.5,193.4,204.4
281,21280.0,138.8,168.9,183.4,194.1,201.1
282,21356.0,140.6,170.1,189.4,199.7,222.5
283,21432.0,153.1,162.7,173.8,182.8,194.3
284,21508.0,159.1,171.1,185.1,198.9,203.0
285,21584.0,153.9,175.5,182.5,186.8,192.9
286,21660.0,165.5,173.6,184.6,194.1,198.4
287,21736.0,125.2,159.9,182.3,195.2,205.6
288,21812.0,157.4,173.7,185.9,198.4,216.2
289,21888.0,140.9,160.3,182.9,191.3,202.4
290,21964.0,128.8,144.5,166.1,181.2,196.1
291,22040.0,149.2,173.8,183.9,191.8,199.7
292,22116.0,171.6,174.0,187.8,194.9,201.3
293,22192.0,150.8,173.2,185.7,193.4,199.6
294,22268.0,138.5,163.5,181.9,195.1,205.8
295,22344.0,164.0,171.9,181.3,196.6,212.8
296,22420.0,111.9,129.8,174.0,193.9,218.6
297,22496.0,151.4,176.0,185.1,194.1,215.4
