Offset GB,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
SAMSUNG MZVLW256HEHP-000H1,440.5,424.2,313.2,201.9,200.6,199.7,197.8,197.9,197.0,197.3,197.0,195.5,195.1,194.1,193.7,193.9,192.8,191.7,192.1,192.9,193.0,191.6,189.9,190.1,188.9,185.8,182.4,178.9,177.0,175.8,172.4,172.3,171.7,168.5,165.9,163.4,160.7,160.5,161.1,160.1,158.6,156.9,155.6,152.8,150.3,149.7,144.9,136.0,128.6,121.8
